device_mac, date, type, intensity, steps, heartrate
fc:5a:18:28:15:53, 2018-04-18 11:21, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:22, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:23, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:24, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:25, 112, 11, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:26, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:27, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:28, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:29, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:30, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:31, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:32, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:33, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:43, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:49, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:50, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:51, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:52, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:53, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:54, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:55, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:56, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:57, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:58, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:59, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:00, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:01, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:02, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:03, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:04, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:05, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:07, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:09, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:11, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:12, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:13, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:14, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:15, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:16, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:17, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:19, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:20, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:21, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:22, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:23, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:24, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:25, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:26, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:27, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:28, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:29, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:30, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:31, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:32, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:33, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:43, 112, 2, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:49, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:50, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:51, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:52, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:53, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:54, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:55, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:56, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:57, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 12:58, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 12:59, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:00, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:01, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:02, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:03, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:04, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:05, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:07, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:09, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:11, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:12, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:13, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:14, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:15, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:16, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:17, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:19, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:20, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:21, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:22, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:23, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:24, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:25, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:26, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:27, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:28, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:29, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:30, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:31, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:32, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:33, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:43, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:49, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:50, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:51, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:52, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:53, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:54, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:55, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:56, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:57, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 13:58, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 13:59, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:00, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:01, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:02, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:03, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:04, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:05, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:07, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:09, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:11, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:12, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:13, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:14, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:15, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:16, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:17, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:19, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:20, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:21, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:22, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:23, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:24, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:25, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:26, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:27, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:28, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:29, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:30, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:31, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:32, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:33, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:43, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:49, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:50, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:51, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:52, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:53, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:54, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:55, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:56, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:57, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 14:58, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 14:59, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:00, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:01, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:02, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:03, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:04, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:05, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:07, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:09, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:11, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:12, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:13, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:14, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:15, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:16, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:17, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:19, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:20, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:21, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:22, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:23, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:24, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:25, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:26, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:27, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:28, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:29, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:30, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:31, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:32, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:33, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:43, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:49, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:50, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:51, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:52, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:53, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:54, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:55, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:56, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:57, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 15:58, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 15:59, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:00, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:01, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:02, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:03, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:04, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:05, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:07, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:09, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:11, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:12, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:13, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:14, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:15, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:16, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:17, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:19, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:20, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:21, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:22, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:23, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:24, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:25, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:26, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:27, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:28, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:29, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:30, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:31, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:32, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:33, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:43, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 16:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 16:49, 112, 0, 0, 0
